indicator1,indicator2,indicator3,indicator4,indicator5,indicator6,indicator7,indicator8,indicator9,indicator10,indicator11,indicator12,indicator13,indicator14,indicator15,indicator16,indicator17,indicator18,indicator19,indicator20,indicator21,indicator22,indicator23,indicator24,indicator25,indicator26,indicator27,indicator28,indicator29,indicator30,indicator31,indicator32,indicator33,indicator34,indicator35,indicator36,indicator37,indicator38,indicator39,indicator40,indicator41,indicator42,indicator43,indicator44,indicator45,indicator46,indicator47,indicator48,indicator49,indicator50,indicator51,indicator52,indicator53,indicator54,indicator55,indicator56,indicator57,indicator58,indicator59,indicator60,indicator61,indicator62,indicator63,indicator64,indicator65,indicator66,indicator67,indicator68,indicator69,indicator70,indicator71,indicator72,indicator73,indicator74,indicator75,indicator76,indicator77,indicator78,indicator79,indicator80,indicator81,indicator82,indicator83,indicator84,indicator85,indicator86,indicator87,indicator88,indicator89,indicator90,indicator91,indicator92,indicator93,indicator94,indicator95,indicator96,indicator97,indicator98,indicator99,indicator100,indicator101,indicator102,indicator103,indicator104,indicator105,indicator106,indicator107,indicator108,midPrice,UpdateTime,UpdateMillisec,LastPrice,Volume,LastVolume,Turnover,LastTurnover,AskPrice5,AskPrice4,AskPrice3,AskPrice2,AskPrice1,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,AskVolume5,AskVolume4,AskVolume3,AskVolume2,AskVolume1,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,OpenInterest,UpperLimitPrice,LowerLimitPrice
1.00009,-3.37591,-17738.5,-0.182482,0.000178092,1,0.999809,0,-0.182482,0.000352609,1.00009,0,0,0.0912409,1,-38,0.47919,0,0,1.00009,0,0,0.182482,0,-19.5,0.713868,0,0,1.00004,0.000178126,4.45315e-005,0.410584,-0.555556,-9.22222,0.912502,0,0.000178126,0.999978,0.000178126,0.000111329,0.387774,-0.529412,-9.70588,0.912346,0,0.000178126,1.00002,0,6.95805e-005,0.615876,-0.703704,-6.48148,0.456417,0.000178126,0.000178126,1.00004,-0.000178126,4.45315e-005,0.481866,-0.621302,-8.00592,0.456401,0.000178126,0.000178126,1.0001,-0.000178126,-1.25245e-005,0.399179,-0.542857,-9.45714,0.406737,0.000178126,0.000178126,1.00022,-0.000712504,-0.000130463,0.473312,-0.614458,-8.13253,0.18256,0.000712504,0.000178126,0.552941,0.0352941,0.282353,0.0705882,0.0588235,0.0609756,0.335366,0.481707,0.0487805,0.0731707,0.499998,0.999995,2.24999,2.12499,3.37498,2.64061,2.18749,2.59374,-8.90631e-005,4.45315e-005,0,-4.1912e-005,-3.29863e-006,-1.5283e-005,1.5268e-005,0.000124742,5614.5,09:04:57,685,5614,6218,2,3.49569e+008,112280,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,5,6,24,3,47,10,55,79,8,12,89332,5869,5311
1.00009,-2.96763,-15463.8,0,0.000178092,1,0.999811,0.5,0,0,1.00009,0,0,0.0899281,-1,-34,0.47919,0,0,1.00009,0,0,0.044964,-1,-67,0.713868,0,0,1.00007,0.000178126,2.22658e-005,0.314748,-1,-10.4286,0.941668,0,0.000178126,0.999989,0.000178126,0.000100196,0.382194,-1,-8.76471,0.941564,0,0.000178126,1.00002,0,6.95805e-005,0.607014,-1,-5.88889,0.470945,0.000178126,0.000178126,1.00004,-0.000178126,4.73147e-005,0.44964,-1,-7.6,0.470934,0.000178126,0.000178126,1.0001,-0.000178126,-1.11329e-005,0.376574,-1,-8.8806,0.437824,0.000178126,0.000178126,1.00022,-0.000712504,-0.00012768,0.466502,-1,-7.36145,0.188374,0.000712504,0.000178126,0.552941,0.0352941,0.282353,0.0705882,0.0588235,0.0833333,0.327381,0.470238,0.047619,0.0714286,100000,50000,350000,425000,675000,500000,418750,519531,-9.4063e-005,-9.4063e-005,2.50894e-005,-4.20591e-005,-3.34493e-006,-2.11837e-005,1.1945e-005,0.000124734,5614.5,09:04:58,74,5614,6218,0,3.49569e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,5,6,24,3,47,14,55,79,8,12,89332,5869,5311
1.00009,-0.719424,-2842.45,0,0.000178093,1,0.999813,0.5,0,0,1.00009,0,0,0,0,0,0.47919,0,0,1.00009,0,0,0.044964,-1,-17,0.713868,0,0,1.00009,0.000178126,0,0.247302,-1,-3.90909,0.941668,0,0,1,0.000178126,8.90631e-005,0.382194,-1,-2.88235,0.961043,0,0.000178126,1.00002,0,6.95805e-005,0.545189,-1,-2.31959,0.48063,0.000178126,0.000178126,1.00004,-0.000178126,5.0098e-005,0.44964,-1,-2.6,0.480623,0.000178126,0.000178126,1.0001,-0.000178126,-9.74127e-006,0.375169,-1,-2.9176,0.45855,0.000178126,0.000178126,1.00021,-0.000712504,-0.000124897,0.466502,-1,-2.54217,0.192249,0.000712504,0.000178126,0.366667,0.05,0.4,0.1,0.0833333,0.0833333,0.327381,0.470238,0.047619,0.0714286,0,50000,275000,425000,606250,500000,417187,518750,-1.00009,-9.4063e-005,5.62219e-005,-4.20591e-005,-1.38242e-005,-2.11837e-005,1.16562e-005,0.000124734,5614.5,09:04:58,334,5614,6218,0,3.49569e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,5,6,24,3,22,14,55,79,8,12,89332,5869,5311
1.00009,-0.179856,186.691,0,0.000178093,1,0.999816,0.5,0,0,1.00009,0,0,0,0,0,0.47919,0,0,1.00009,0,0,0.044964,-1,-5,0.713868,0,0,1.00009,0,0,0.202338,-1,-1.88889,0.941668,0,0,1.00001,0.000178126,7.79302e-005,0.33723,-1,-1.53333,0.974029,0,0.000178126,1.00002,0,6.95805e-005,0.539568,-1,-1.33333,0.487087,0.000178126,0.000178126,1.00004,-0.000178126,5.28812e-005,0.44964,-1,-1.4,0.487082,0.000178126,0.000178126,1.0001,-0.000178126,-8.34966e-006,0.375169,-1,-1.4794,0.472366,0.000178126,0.000178126,1.00021,-0.000534378,-0.00012281,0.458774,-1,-1.39204,0.194833,0.000712504,0.000178126,0.366667,0.05,0.4,0.1,0.0833333,0.114943,0.316092,0.454023,0.045977,0.0689655,0,50000,225000,375000,600000,500000,417187,511719,-1.00009,-9.4063e-005,6.87156e-005,-3.57919e-005,-1.48959e-005,-2.11837e-005,1.16562e-005,0.000116334,5614.5,09:04:59,407,5614,6218,0,3.49569e+008,0,5619,5618,5617,5616,5615,5614,5613,5612,5611,5610,5,6,24,3,22,20,55,79,8,12,89332,5869,5311
1.00009,-0.179856,47.6619,3.95683,0.000178094,1,0.999995,0.25,-1.97842,0.00783057,1,0.000178094,8.90472e-005,1.97842,1,-1.09091,0.652793,0,0.000178094,0.999955,0.000178094,0.000133571,0.989209,3,-1.18182,0.809245,0,0.000178094,0.999933,0.000178094,0.000155833,0.584532,5.76923,-1.30769,0.961112,0,0.000178094,0.999855,0.000356189,0.000233749,0.584532,5.76923,-1.30769,0.982686,0,0.000356189,0.999847,0.000178094,0.000242097,0.663219,4.9661,-1.27119,0.658058,0,0.000356189,0.999858,0,0.000230966,0.511466,6.73626,-1.35165,0.658055,0,0.000356189,0.999919,0,0.000169746,0.406081,8.74394,-1.44291,0.648244,0,0.000356189,1.00003,-0.000356189,5.6698e-005,0.47423,7.3437,-1.37926,0.263222,0.000534283,0.000356189,0.0555556,0.444444,0.111111,0.0925926,0.296296,0.00598802,0.143713,0.329341,0.473054,0.0479042,0.5,0.25,0.147727,0.147727,0.167614,0.129261,0.102628,0.120028,-8.90472e-005,-8.90472e-005,-9.5897e-005,-0.00016097,-0.000173567,-0.000185923,-0.000160531,-6.26628e-005,5615.5,09:04:59,568,5615,6262,44,3.5204e+008,2.4706e+006,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,3,1,24,55,79,8,89310,5869,5311
1.00009,0.269784,2572.21,0,0.000178094,1,0.999997,0.5,0,0,1.00009,0.000178094,0,1.97842,-1,-0.863636,0.652793,0,0,1,0.000178094,8.90472e-005,0.989209,-1,-0.727273,0.87283,0,0.000178094,0.999955,0.000178094,0.000133571,0.517086,-1,-0.478261,0.974075,0,0.000178094,0.999878,0.000356189,0.000211487,0.539568,-1,-0.5,0.988457,0,0.000356189,0.999853,0.000178094,0.000236532,0.657599,-1,-0.589744,0.772038,0,0.000356189,0.999861,0.000178094,0.000228183,0.503035,-1,-0.463687,0.772036,0,0.000356189,0.999919,0,0.000169746,0.406081,-1,-0.33564,0.765496,0,0.000356189,1.00003,-0.000356189,5.80894e-005,0.47423,-1,-0.431111,0.308815,0.000534283,0.000356189,0.0555556,0.444444,0.111111,0.0925926,0.296296,0.0350877,0.134503,0.321637,0.461988,0.0467836,2.2e+006,1.1e+006,575000,600000,731250,559375,451562,532813,-8.92745e-005,-8.92745e-005,-9.70078e-005,-0.000152226,-0.000174332,-0.000187574,-0.000160549,-6.26702e-005,5615.5,09:04:59,831,5615,6262,0,3.5204e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,3,6,23,55,79,8,89310,5869,5311
1.00009,0.179856,2067.27,0,0.000178094,1,0.999999,0.5,0,0,1.00009,0,0,0,0,0,0.652793,0,0,1.00004,0.000178094,4.45236e-005,0.989209,-1,-0.818182,0.91522,0,0.000178094,0.999978,0.000178094,0.000111309,0.517086,-1,-0.652174,0.982717,0,0.000178094,0.9999,0.000356189,0.000189225,0.517086,-1,-0.652174,0.992305,0,0.000356189,0.999858,0.000178094,0.000230966,0.657599,-1,-0.726496,0.848026,0,0.000356189,0.999864,0.000178094,0.000225401,0.500225,-1,-0.640449,0.848024,0,0.000356189,0.999919,0,0.000169746,0.406081,-1,-0.557093,0.843664,0,0.000356189,1.00003,-0.000356189,5.94807e-005,0.47423,-1,-0.620741,0.33921,0.000534283,0.000356189,0.0555556,0.444444,0.111111,0.0925926,0.296296,0.0294118,0.135294,0.323529,0.464706,0.0470588,0,1.1e+006,575000,575000,731250,556250,451562,532031,-1.00009,-8.92745e-005,-9.70078e-005,-0.00014723,-0.000174332,-0.000188128,-0.000160549,-6.26702e-005,5615.5,09:05:00,567,5615,6262,0,3.5204e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,3,5,23,55,79,8,89310,5869,5311
1.00009,0.28626,2752.19,0,0.000178094,1,1,0.5,0,0,1.00009,0,0,0,0,0,0.652793,0,0,1.00009,0.000178094,0,1.04962,-1,-0.727273,0.91522,0,0,1,0.000178094,8.90472e-005,0.548664,-1,-0.478261,0.988478,0,0.000178094,0.999922,0.000356189,0.000166963,0.500954,-1,-0.428571,0.99487,0,0.000356189,0.999864,0.000178094,0.000225401,0.679866,-1,-0.578947,0.898684,0,0.000356189,0.999866,0.000178094,0.000222618,0.530773,-1,-0.460674,0.898683,0,0.000356189,0.999919,0,0.000169746,0.43088,-1,-0.33564,0.895776,0,0.000356189,1.00003,-0.000356189,6.08721e-005,0.503191,-1,-0.431111,0.359473,0.000534283,0.000356189,0.0555556,0.444444,0.111111,0.0925926,0.296296,0.0348837,0.133721,0.325581,0.459302,0.0465116,0,1.1e+006,575000,525000,712500,556250,451562,527344,-1.00009,-8.92745e-005,-9.70078e-005,-0.00013581,-0.000171889,-0.000188128,-0.000160549,-6.26702e-005,5615.5,09:05:00,897,5615,6262,0,3.5204e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,3,6,23,56,79,8,89310,5869,5311
1.00009,0.28626,2752.19,0,0.000178095,1,1,0.5,0,0,1.00009,0,0,0,0,0,0.652793,0,0,1.00009,0,0,0,0,0,0.91522,0,0,1.00002,0.000178094,6.67854e-005,0.524809,-1,-0.454545,0.992318,0,0.000178094,0.999944,0.000356189,0.000144702,0.477099,-1,-0.4,0.99658,0,0.000356189,0.999864,0,0.000225401,0.536737,-1,-0.466667,0.932456,0,0.000356189,0.999869,0.000178094,0.000219835,0.530773,-1,-0.460674,0.932455,0,0.000356189,0.999919,0,0.000169746,0.421935,-1,-0.321555,0.930517,0,0.000356189,1.00003,-0.000356189,6.22635e-005,0.503191,-1,-0.431111,0.372982,0.000534283,0.000356189,0.0555556,0.444444,0.111111,0.0925926,0.296296,0.027027,0.103604,0.252252,0.355856,0.261261,0,0,550000,500000,562500,556250,442187,527344,-1.00009,-1.00009,-8.92745e-005,-0.000129243,-0.000193981,-0.000188128,-0.000165211,-6.26702e-005,5615.5,09:05:01,153,5615,6262,0,3.5204e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,3,6,23,56,79,58,89310,5869,5311
1.00009,-2.19466,-11890.1,0.572519,0.000178095,1,1.00018,0.5,0,0.00106364,1,0.000178063,8.90313e-005,0.28626,1,-8.66667,0.768529,0,0.000178063,0.999955,0.000178063,0.000133547,0.14313,3,-16.3333,0.94348,0,0.000178063,0.999889,0.000356125,0.000200321,0.596374,-0.04,-4.68,0.994879,0,0.000356125,0.9998,0.000534188,0.000289352,0.465172,0.230769,-5.71795,0.99772,0,0.000534188,0.999697,0.000356125,0.000392294,0.518845,0.103448,-5.22989,0.954971,0,0.000534188,0.999697,0.000356125,0.000392294,0.5099,0.122807,-5.30409,0.95497,0,0.000534188,0.999743,0.000178063,0.000346388,0.426407,0.342657,-6.14685,0.953678,0,0.000534188,0.999848,-0.000178063,0.000241011,0.503936,0.136095,-5.35503,0.448655,0.000356125,0.000534188,0.4,0.1,0.0833333,0.266667,0.15,0.0060241,0.0361446,0.144578,0.337349,0.475904,0.499999,0.25,1.04166,0.812499,0.906248,0.890624,0.74479,0.880207,-8.90313e-005,-8.90313e-005,-0.000245726,-0.000276225,-0.000369429,-0.000356646,-0.00034056,-0.00024128,5616.5,09:05:01,292,5616,6268,6,3.52377e+008,336960,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,24,1,6,24,56,79,89310,5869,5311
1.00009,-2.19466,-11798.5,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0.000178063,0,0.28626,-1,-8.66667,0.768529,0,0,1,0.000178063,8.90313e-005,0.14313,-1,-16.3333,0.96232,0,0.000178063,0.999933,0.000356125,0.000155805,0.596374,-1,-4.68,0.996586,0,0.000356125,0.999833,0.000534188,0.000255965,0.429389,-1,-6.11111,0.99848,0,0.000356125,0.999708,0.000356125,0.000381165,0.49499,-1,-5.43373,0.96998,0,0.000534188,0.999702,0.000356125,0.00038673,0.500954,-1,-5.38095,0.96998,0,0.000534188,0.999744,0.000178063,0.000344996,0.426407,-1,-6.14685,0.969119,0,0.000534188,0.999847,-0.000178063,0.000241706,0.503936,-1,-5.35503,0.499103,0.000356125,0.000534188,0.4,0.1,0.0833333,0.266667,0.15,0.00588235,0.0352941,0.164706,0.329412,0.464706,300000,150000,625000,450000,518750,525000,446875,528906,-9.0698e-005,-9.0698e-005,-0.000245926,-0.000262287,-0.00036584,-0.000358275,-0.000340578,-0.000241288,5616.5,09:05:01,508,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,24,1,6,28,56,79,89310,5869,5311
1.00009,-2.19466,-11798.5,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00004,0.000178063,4.45157e-005,0.14313,-1,-16.3333,0.97488,0,0.000178063,0.999978,0.000356125,0.000111289,0.596374,-1,-4.68,0.997724,0,0.000178063,0.999855,0.000356125,0.000233707,0.405534,-1,-6.41176,0.998987,0,0.000356125,0.999722,0.000445157,0.000367254,0.357824,-1,-7.13333,0.979987,0,0.000534188,0.999709,0.000445157,0.000379774,0.477099,-1,-5.6,0.979987,0,0.000534188,0.999745,0.000178063,0.000343605,0.426407,-1,-6.14685,0.979413,0,0.000534188,0.999847,-0.000178063,0.000242402,0.503936,-1,-5.35503,0.532735,0.000356125,0.000534188,0.4,0.1,0.0833333,0.266667,0.15,0.00588235,0.0352941,0.164706,0.329412,0.464706,0,150000,625000,425000,375000,500000,446875,528125,-1.00009,-9.0698e-005,-0.000245926,-0.000256767,-0.000335435,-0.000353931,-0.000340578,-0.000241288,5616.5,09:05:02,87,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,24,1,6,28,56,79,89310,5869,5311
1.00009,-2.29008,-12334.4,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00009,0.000178063,0,0.14313,-1,-17,0.97488,0,0,1,0.000178063,8.90313e-005,0.0715649,-1,-33,0.998483,0,0.000178063,0.999878,0.000356125,0.000211449,0.345897,-1,-7.62069,0.999324,0,0.000356125,0.999736,0.000445157,0.000353343,0.357824,-1,-7.4,0.986658,0,0.000534188,0.999718,0.000534188,0.000371428,0.477099,-1,-5.8,0.986658,0,0.000534188,0.999747,0.000178063,0.000342214,0.420444,-1,-6.44681,0.986275,0,0.000534188,0.999846,-0.000178063,0.000243097,0.503936,-1,-5.54438,0.555157,0.000356125,0.000534188,0.409836,0.0983607,0.0819672,0.262295,0.147541,0.00588235,0.0352941,0.164706,0.329412,0.464706,0,150000,75000,362500,375000,500000,440625,528125,-1.00009,-9.0698e-005,-9.0698e-005,-0.000254986,-0.000335435,-0.000353931,-0.00034162,-0.000241288,5616.5,09:05:02,298,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,25,1,6,28,56,79,89310,5869,5311
1.00009,-2.29008,-12403.1,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00009,0,0,0,0,0,0.97488,0,0,1.00002,0.000178063,6.67735e-005,0.0715649,-1,-33,0.998988,0,0.000178063,0.9999,0.000356125,0.000189192,0.310115,-1,-8.38462,0.99955,0,0.000356125,0.99975,0.000445157,0.000339432,0.357824,-1,-7.4,0.991105,0,0.000534188,0.999726,0.000534188,0.000363081,0.465172,-1,-5.92308,0.991105,0,0.000534188,0.999748,0.000178063,0.000340823,0.417462,-1,-6.48571,0.99085,0,0.000534188,0.999845,-0.000178063,0.000243793,0.503936,-1,-5.54438,0.570105,0.000356125,0.000534188,0.409836,0.0983607,0.0819672,0.262295,0.147541,0.0060241,0.0361446,0.150602,0.331325,0.475904,0,0,75000,325000,375000,487500,437500,528906,-1.00009,-1.00009,-9.0698e-005,-0.000253589,-0.000335435,-0.000351592,-0.000342153,-0.000241288,5616.5,09:05:02,924,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,25,1,6,25,55,79,89310,5869,5311
1.00009,-2.23881,-12125.4,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00009,0,0,0,0,0,0.97488,0,0,1.00004,0.000178063,4.45157e-005,0.0699627,-1,-33,0.999326,0,0.000178063,0.999922,0.000356125,0.000166934,0.303172,-1,-8.38462,0.9997,0,0.000356125,0.999764,0.000445157,0.000325521,0.349813,-1,-7.4,0.99407,0,0.000534188,0.999734,0.000534188,0.000354734,0.454757,-1,-5.92308,0.99407,0,0.000534188,0.99975,0.000178063,0.000339432,0.408116,-1,-6.48571,0.9939,0,0.000534188,0.999845,-0.000178063,0.000244488,0.492654,-1,-5.54438,0.58007,0.000356125,0.000534188,0.409836,0.0983607,0.0819672,0.262295,0.147541,0.00568182,0.0340909,0.142045,0.3125,0.505682,0,0,75000,325000,375000,487500,437500,539063,-1.00009,-1.00009,-9.0698e-005,-0.000253589,-0.000335435,-0.000351592,-0.000342153,-0.000241288,5616.5,09:05:03,190,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,25,1,6,25,55,89,89310,5869,5311
1.00009,-2.14552,-11601.5,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00009,0,0,0,0,0,0.97488,0,0,1.00007,0.000178063,2.22578e-005,0.0699627,-1,-31.6667,0.99955,0,0.000178063,0.999944,0.000356125,0.000144676,0.303172,-1,-8.07692,0.9998,0,0.000356125,0.999777,0.000445157,0.00031161,0.349813,-1,-7.13333,0.996047,0,0.000534188,0.999743,0.000534188,0.000346388,0.454757,-1,-5.71795,0.996047,0,0.000534188,0.999751,0.000178063,0.000338041,0.408116,-1,-6.25714,0.995933,0,0.000534188,0.999844,-0.000178063,0.000245184,0.492654,-1,-5.35503,0.586713,0.000356125,0.000534188,0.409836,0.0983607,0.0819672,0.262295,0.147541,0.0112994,0.0338983,0.141243,0.310734,0.502825,0,0,75000,325000,375000,487500,437500,528906,-1.00009,-1.00009,-9.0698e-005,-0.000253589,-0.000335435,-0.000351592,-0.000342153,-0.000241288,5616.5,09:05:03,430,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,25,2,6,25,55,89,89310,5869,5311
1.00009,-2.16165,-11666.2,0,0.000178095,1,1.00018,0.5,0,0,1.00009,0,0,0,0,0,0.768529,0,0,1.00009,0,0,0,0,0,0.97488,0,0,1.00009,0.000178063,0,0.0704887,-1,-31.6667,0.99955,0,0,0.999967,0.000356125,0.000122418,0.293703,-1,-8.36,0.999867,0,0.000356125,0.999794,0.000534188,0.000294916,0.34657,-1,-7.23729,0.997365,0,0.000534188,0.99975,0.000445157,0.000339432,0.45524,-1,-5.74839,0.997365,0,0.000534188,0.999752,0.000178063,0.00033665,0.411184,-1,-6.25714,0.997289,0,0.000534188,0.999843,-0.000178063,0.00024588,0.496358,-1,-5.35503,0.591142,0.000356125,0.000534188,0.409836,0.0983607,0.0819672,0.262295,0.147541,0.011236,0.0337079,0.146067,0.308989,0.5,0,0,75000,312500,368750,484375,437500,528906,-1.00009,-1.00009,-9.0698e-005,-0.000245926,-0.000333575,-0.000350988,-0.000342153,-0.000241288,5616.5,09:05:04,418,5616,6268,0,3.52377e+008,0,5621,5620,5619,5618,5617,5616,5615,5614,5613,5612,9,16,5,6,25,2,6,26,55,89,89310,5869,5311
0.999911,-2.05993,-10467.2,-0.374532,0.000178095,1,1.00018,0.25,-0.187266,0.000707839,1,-0.000178063,-8.90313e-005,0.187266,1,-12,0.512353,0.000178063,0,1.00004,-0.000178063,-0.000133547,0.093633,3,-23,0.64992,0.000178063,0,1.00007,-0.000178063,-0.000155805,0.0468165,7,-45,0.666367,0.000178063,0,0.999978,0.000178063,-6.67735e-005,0.316011,0.185185,-7.51852,0.833244,0.000178063,0.000178063,0.999805,0.000356125,0.000105725,0.356976,0.0491803,-6.77049,0.887132,0.000178063,0.000356125,0.999754,0.000267094,0.000157196,0.456461,-0.179487,-5.51282,0.887132,0.000178063,0.000356125,0.999752,0,0.000158587,0.408181,-0.0824373,-6.04659,0.887081,0.000178063,0.000356125,0.999842,-0.000356125,6.9208e-005,0.495962,-0.244838,-5.15339,0.527428,0.000534188,0.000356125,0.35,0.3125,0.075,0.0625,0.2,0.025641,0.111111,0.235043,0.380342,0.247863,0.499999,0.249999,0.125,0.843748,0.953123,1.21875,1.08984,1.32422,8.90313e-005,8.90313e-005,8.90313e-005,-5.60568e-005,-0.000147413,-0.00016779,-0.000164979,-6.27684e-005,5615.5,09:05:04,687,5616,6272,4,3.52602e+008,224640,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,25,28,6,26,55,89,58,89308,5869,5311
0.999911,-2.62172,-13622.3,0,0.000178095,1,1.00018,0.5,0,0,0.999911,-0.000178063,0,0.187266,-1,-15,0.512353,0,0,1,-0.000178063,-8.90313e-005,0.093633,-1,-29,0.43328,0.000178063,0,1.00004,-0.000178063,-0.000133547,0.0468165,-1,-57,0.444245,0.000178063,0,0.999989,0.000178063,-7.79024e-005,0.316011,-1,-9.2963,0.722163,0.000178063,0.000178063,0.999816,0.000356125,9.45958e-005,0.356976,-1,-8.34426,0.813643,0.000178063,0.000356125,0.999757,0.000178063,0.000154414,0.456461,-1,-6.74359,0.813643,0.000178063,0.000356125,0.999752,0,0.000158587,0.408181,-1,-7.42294,0.81361,0.000178063,0.000356125,0.99984,-0.000356125,7.05991e-005,0.494499,-1,-6.30178,0.484952,0.000534188,0.000356125,0.373494,0.301205,0.0722892,0.060241,0.192771,0.012987,0.112554,0.238095,0.385281,0.251082,200000,100000,50000,337500,381250,487500,435937,529688,8.65313e-005,8.65313e-005,8.65313e-005,-5.62419e-005,-0.000147494,-0.000167822,-0.000164997,-6.42785e-005,5615.5,09:05:04,940,5616,6272,0,3.52602e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,25,31,3,26,55,89,58,89308,5869,5311
0.999911,-2.96443,-15485.8,0,0.000178095,1,1.00018,0.5,0,0,0.999911,0,0,0,0,0,0.512353,0,0,0.999955,-0.000178063,-4.45157e-005,0.0988142,-1,-31,0.288853,0.000178063,0,1.00002,-0.000178063,-0.000111289,0.0494071,-1,-61,0.296163,0.000178063,0,1,0.000178063,-8.90313e-005,0.333498,-1,-9.88889,0.481442,0.000178063,0,0.999828,0.000356125,8.34669e-005,0.352026,-1,-9.42105,0.764651,0.000178063,0.000356125,0.999759,0.000178063,0.000151631,0.481719,-1,-7.15385,0.764651,0.000178063,0.000356125,0.999752,0,0.000158587,0.430768,-1,-7.88172,0.764629,0.000178063,0.000356125,0.999839,-0.000356125,7.19902e-005,0.518003,-1,-6.7228,0.456635,0.000534188,0.000356125,0.392857,0.285714,0.0714286,0.0595238,0.190476,0.012987,0.112554,0.238095,0.385281,0.251082,0,100000,50000,337500,356250,487500,435937,531250,-0.999911,8.65313e-005,8.65313e-005,-5.62419e-005,-0.000139102,-0.000167822,-0.000164997,-6.80746e-005,5615.5,09:05:05,162,5616,6272,0,3.52602e+008,0,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,16,5,6,24,33,3,26,55,89,58,89308,5869,5311
0.999911,-2.86561,-14929.6,0.197628,0.000178095,1,1.00018,0.5,0,0.00035392,0.999911,0,0,0.0988142,1,-30,0.512353,0,0,0.999911,-0.000178063,0,0.148221,0.333333,-20.3333,0.288853,0,0,1,-0.000178063,-8.90313e-005,0.0741107,1.66667,-39.6667,0.197442,0.000178063,0,1,0,-8.90313e-005,0.0741107,1.66667,-39.6667,0.320961,0.000178063,0,0.999839,0.000356125,7.2338e-005,0.358202,-0.448276,-9,0.73199,0.000178063,0.000356125,0.999762,0.000178063,0.000148849,0.484807,-0.592357,-6.91083,0.73199,0.000178063,0.000356125,0.999752,0,0.000158587,0.432312,-0.542857,-7.62857,0.731975,0.000178063,0.000356125,0.999838,-0.000356125,7.33813e-005,0.514915,-0.616192,-6.56522,0.437756,0.000534188,0.000356125,0.390244,0.292683,0.0731707,0.0609756,0.182927,0.0126582,0.135021,0.232068,0.375527,0.244726,0.499998,0.749996,0.374998,0.374998,1.81249,2.45311,2.18749,2.60546,8.90313e-005,8.90313e-005,8.90313e-005,8.90313e-005,-0.000135082,-0.000166154,-0.000164072,-7.16789e-005,5615.5,09:05:05,440,5616,6274,2,3.52714e+008,112320,5620,5619,5618,5617,5616,5615,5614,5613,5612,5611,15,5,6,24,32,3,32,55,89,58,89308,5869,5311
